id,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
5074,24.0,female,High School,45585.0,0,MORTGAGE,8000.0,MEDICAL,7.88,0.18,4.0,599,No,1
597,22.0,male,High School,45716.0,0,RENT,20000.0,DEBTCONSOLIDATION,16.69,0.44,3.0,447,No,1
38204,27.0,female,Bachelor,58611.0,4,MORTGAGE,4500.0,VENTURE,11.3,0.08,5.0,632,Yes,0
26591,27.0,male,High School,129203.0,4,MORTGAGE,35000.0,VENTURE,9.63,0.27,7.0,680,No,0
148,23.0,female,High School,16916.0,2,MORTGAGE,1400.0,EDUCATION,9.25,0.08,4.0,615,No,0
29837,36.0,male,Master,88535.0,13,RENT,4000.0,PERSONAL,11.12,0.05,16.0,656,No,0
19435,28.0,male,High School,41627.0,4,RENT,3000.0,PERSONAL,15.7,0.07,10.0,654,No,1
11349,23.0,male,High School,70916.0,1,RENT,10000.0,DEBTCONSOLIDATION,7.88,0.14,2.0,638,Yes,0
5435,22.0,male,High School,54451.0,0,OWN,4750.0,EDUCATION,6.39,0.09,2.0,663,No,0
14454,25.0,female,High School,129242.0,1,MORTGAGE,7000.0,MEDICAL,12.87,0.05,2.0,600,Yes,0
16133,23.0,male,Associate,180201.0,0,OWN,7000.0,PERSONAL,8.94,0.04,2.0,576,Yes,0
30571,42.0,female,High School,36781.0,19,RENT,8000.0,VENTURE,14.96,0.22,15.0,592,Yes,0
10922,23.0,male,Bachelor,58391.0,0,RENT,4325.0,VENTURE,5.42,0.07,4.0,623,No,0
9160,23.0,female,Associate,73079.0,1,OWN,10000.0,VENTURE,13.22,0.14,4.0,628,Yes,0
44992,24.0,male,High School,37786.0,0,MORTGAGE,13500.0,EDUCATION,13.43,0.36,4.0,612,No,1
1479,23.0,male,Bachelor,44493.0,2,RENT,1200.0,MEDICAL,10.37,0.03,3.0,669,Yes,0
25124,27.0,female,Bachelor,97094.0,4,MORTGAGE,20000.0,DEBTCONSOLIDATION,11.36,0.21,5.0,698,Yes,0
11667,25.0,male,Associate,90786.0,3,MORTGAGE,8000.0,MEDICAL,7.51,0.09,3.0,553,Yes,0
18127,29.0,male,Associate,106691.0,6,RENT,25000.0,PERSONAL,14.46,0.23,10.0,622,No,1
32837,32.0,male,Associate,44250.0,11,RENT,2500.0,EDUCATION,10.27,0.06,7.0,644,Yes,0
6979,26.0,female,Bachelor,144998.0,0,RENT,6000.0,VENTURE,9.88,0.04,2.0,687,Yes,0
43087,35.0,male,Master,66981.0,8,MORTGAGE,5832.0,MEDICAL,11.4,0.09,10.0,682,No,1
21251,27.0,female,Bachelor,58516.0,6,RENT,5250.0,MEDICAL,15.27,0.09,6.0,640,Yes,0
8455,25.0,male,Bachelor,65561.0,1,RENT,7575.0,HOMEIMPROVEMENT,6.99,0.12,4.0,642,No,0
10080,24.0,male,Bachelor,28847.0,3,RENT,9500.0,DEBTCONSOLIDATION,19.04,0.33,4.0,658,No,1
309,23.0,female,Associate,19312.0,4,MORTGAGE,2800.0,PERSONAL,8.49,0.14,3.0,661,No,1
36972,24.0,female,Master,82289.0,1,MORTGAGE,1000.0,EDUCATION,7.96,0.01,4.0,653,No,0
472,23.0,female,Associate,91275.0,0,RENT,23575.0,PERSONAL,14.5,0.26,4.0,613,No,1
38654,40.0,male,Associate,73007.0,21,MORTGAGE,12000.0,DEBTCONSOLIDATION,9.6,0.16,16.0,713,No,0
38325,32.0,female,Bachelor,70643.0,9,MORTGAGE,6214.0,PERSONAL,10.44,0.09,7.0,525,No,0
42099,26.0,male,Associate,85414.0,2,RENT,12000.0,EDUCATION,6.72,0.14,4.0,509,Yes,0
25864,27.0,male,Bachelor,110101.0,8,MORTGAGE,14700.0,DEBTCONSOLIDATION,7.88,0.13,6.0,670,No,0
24157,27.0,male,Associate,52722.0,3,RENT,10000.0,MEDICAL,12.42,0.19,9.0,643,Yes,0
11246,21.0,male,Bachelor,64383.0,0,RENT,10000.0,DEBTCONSOLIDATION,10.62,0.16,3.0,449,Yes,0
37690,28.0,male,Bachelor,80458.0,8,MORTGAGE,7000.0,DEBTCONSOLIDATION,9.54,0.09,6.0,559,Yes,0
37434,33.0,male,Bachelor,144962.0,14,MORTGAGE,7870.0,EDUCATION,10.77,0.05,9.0,583,Yes,0
35528,27.0,male,Associate,180828.0,5,RENT,8000.0,EDUCATION,14.65,0.04,6.0,667,No,0
7871,23.0,male,High School,54339.0,0,RENT,7000.0,EDUCATION,8.0,0.13,2.0,486,Yes,0
27253,32.0,female,Bachelor,156899.0,11,MORTGAGE,13000.0,MEDICAL,12.69,0.08,8.0,711,No,0
32029,39.0,male,Associate,33522.0,18,MORTGAGE,4800.0,DEBTCONSOLIDATION,8.59,0.14,13.0,713,No,0
1049,26.0,male,Master,29897.0,1,MORTGAGE,2100.0,PERSONAL,13.11,0.07,3.0,674,No,0
24743,29.0,male,Bachelor,91076.0,6,MORTGAGE,12000.0,MEDICAL,9.63,0.13,6.0,648,Yes,0
41671,33.0,female,Associate,87353.0,10,RENT,12000.0,VENTURE,10.84,0.14,5.0,640,Yes,0
8940,23.0,male,Associate,61273.0,0,RENT,8000.0,EDUCATION,14.27,0.13,4.0,547,No,0
40351,34.0,male,Bachelor,49434.0,10,MORTGAGE,10000.0,MEDICAL,6.56,0.2,14.0,698,Yes,0
34931,24.0,female,Master,63499.0,1,MORTGAGE,4000.0,PERSONAL,14.78,0.06,3.0,693,Yes,0
21800,32.0,male,Bachelor,75898.0,8,RENT,6000.0,MEDICAL,11.01,0.08,5.0,684,No,0
21014,31.0,male,Associate,55365.0,8,MORTGAGE,6000.0,VENTURE,10.99,0.11,10.0,711,Yes,0
30916,46.0,female,Bachelor,85109.0,25,MORTGAGE,8000.0,PERSONAL,7.29,0.09,13.0,618,No,0
18170,32.0,male,Bachelor,181108.0,10,RENT,25000.0,DEBTCONSOLIDATION,8.49,0.14,7.0,630,No,0
43378,25.0,male,Bachelor,45427.0,0,RENT,7000.0,DEBTCONSOLIDATION,8.84,0.15,6.0,658,No,1
42587,23.0,female,Bachelor,43250.0,2,RENT,5000.0,EDUCATION,12.98,0.12,3.0,567,No,1
7457,22.0,male,Associate,64602.0,0,MORTGAGE,8000.0,PERSONAL,16.07,0.12,4.0,584,No,0
25245,29.0,male,Associate,99636.0,8,MORTGAGE,20000.0,MEDICAL,10.99,0.2,7.0,658,Yes,0
19444,27.0,female,Associate,54072.0,3,RENT,3000.0,VENTURE,18.39,0.06,7.0,621,Yes,0
20826,33.0,male,Master,53207.0,9,MORTGAGE,5000.0,DEBTCONSOLIDATION,7.51,0.09,8.0,601,Yes,0
31578,36.0,female,Associate,130788.0,14,MORTGAGE,7000.0,MEDICAL,7.74,0.05,14.0,584,Yes,0
30514,42.0,male,Bachelor,70453.0,22,RENT,7500.0,DEBTCONSOLIDATION,12.99,0.11,17.0,693,Yes,0
43892,29.0,male,Bachelor,15475.0,5,RENT,2000.0,VENTURE,10.72,0.13,7.0,587,No,1
7127,25.0,male,Master,63240.0,3,MORTGAGE,4000.0,PERSONAL,15.99,0.06,4.0,676,Yes,0
1271,22.0,male,Bachelor,31303.0,0,MORTGAGE,4000.0,MEDICAL,12.73,0.13,2.0,716,No,1
24469,30.0,male,Associate,59735.0,12,RENT,10000.0,HOMEIMPROVEMENT,15.45,0.17,5.0,652,No,1
21389,27.0,male,High School,58543.0,2,MORTGAGE,4300.0,DEBTCONSOLIDATION,12.69,0.07,7.0,653,Yes,0
29866,37.0,male,High School,55567.0,17,RENT,4500.0,DEBTCONSOLIDATION,11.86,0.08,16.0,678,No,0
41952,23.0,female,Master,60542.0,0,MORTGAGE,10000.0,VENTURE,14.03,0.17,4.0,664,Yes,0
7752,26.0,female,Associate,66875.0,2,MORTGAGE,5000.0,EDUCATION,16.82,0.07,4.0,659,No,0
1585,24.0,female,High School,43068.0,3,RENT,1500.0,EDUCATION,11.01,0.03,3.0,604,Yes,0
34110,26.0,female,Bachelor,52109.0,1,RENT,3932.0,EDUCATION,12.94,0.08,4.0,626,No,0
25435,31.0,male,Associate,84980.0,8,RENT,12000.0,HOMEIMPROVEMENT,11.01,0.14,6.0,675,No,0
34915,28.0,male,Bachelor,42315.0,4,MORTGAGE,10000.0,MEDICAL,10.15,0.24,5.0,654,No,0
33884,26.0,male,Master,132284.0,5,MORTGAGE,2272.0,PERSONAL,7.79,0.02,4.0,592,No,0
23415,30.0,male,High School,75876.0,6,MORTGAGE,6000.0,HOMEIMPROVEMENT,6.03,0.08,10.0,659,No,0
43741,36.0,male,Associate,23606.0,11,RENT,6000.0,DEBTCONSOLIDATION,15.02,0.25,11.0,632,No,1
31609,40.0,female,Associate,35041.0,18,OWN,12000.0,PERSONAL,16.0,0.34,14.0,654,No,0
12994,24.0,female,High School,104582.0,1,MORTGAGE,12200.0,DEBTCONSOLIDATION,7.29,0.12,3.0,556,Yes,0
35078,34.0,female,High School,111200.0,10,MORTGAGE,3459.0,DEBTCONSOLIDATION,5.69,0.03,8.0,679,Yes,0
32274,42.0,female,High School,61641.0,19,RENT,4200.0,MEDICAL,7.49,0.07,14.0,632,No,0
1340,21.0,male,High School,32379.0,1,MORTGAGE,14500.0,MEDICAL,14.61,0.45,2.0,499,No,1
37638,38.0,male,High School,61304.0,15,RENT,9200.0,EDUCATION,9.25,0.15,11.0,659,Yes,0
34500,23.0,female,Master,127089.0,2,RENT,7200.0,MEDICAL,7.74,0.06,4.0,621,No,0
31506,37.0,male,High School,88454.0,14,RENT,14000.0,DEBTCONSOLIDATION,16.02,0.16,17.0,570,No,1
29240,47.0,male,Associate,198785.0,26,MORTGAGE,19800.0,HOMEIMPROVEMENT,15.65,0.1,16.0,665,No,0
25261,29.0,female,High School,58179.0,6,RENT,12000.0,PERSONAL,8.94,0.21,5.0,626,Yes,0
41581,24.0,female,High School,48847.0,0,RENT,3600.0,DEBTCONSOLIDATION,10.74,0.07,4.0,643,No,0
21790,30.0,female,High School,60808.0,7,MORTGAGE,5000.0,VENTURE,7.88,0.08,5.0,679,No,0
17613,24.0,female,Associate,55768.0,4,RENT,17000.0,PERSONAL,10.38,0.3,3.0,636,No,1
5663,24.0,male,Master,121131.0,2,RENT,5000.0,DEBTCONSOLIDATION,11.01,0.04,3.0,632,Yes,0
429,22.0,female,Master,90780.0,2,RENT,24000.0,EDUCATION,12.69,0.26,4.0,499,No,1
38133,24.0,male,High School,72910.0,1,MORTGAGE,7200.0,VENTURE,13.29,0.1,4.0,626,No,0
12429,23.0,male,Bachelor,98152.0,1,MORTGAGE,10000.0,PERSONAL,8.88,0.1,4.0,673,Yes,0
9164,22.0,female,Master,65707.0,0,MORTGAGE,22750.0,DEBTCONSOLIDATION,11.01,0.35,2.0,559,No,1
26102,31.0,male,High School,116409.0,8,MORTGAGE,4000.0,EDUCATION,10.99,0.03,8.0,602,Yes,0
18245,30.0,female,Master,22384.0,11,MORTGAGE,2200.0,MEDICAL,11.01,0.1,6.0,651,No,1
21236,27.0,female,Bachelor,56201.0,3,MORTGAGE,18000.0,MEDICAL,7.9,0.32,8.0,596,Yes,0
37570,24.0,female,Bachelor,96945.0,0,MORTGAGE,12000.0,EDUCATION,13.48,0.12,4.0,655,Yes,0
23795,29.0,female,High School,79030.0,4,MORTGAGE,12000.0,PERSONAL,9.62,0.15,5.0,597,No,0
97,24.0,female,Bachelor,15928.0,1,OWN,1600.0,MEDICAL,13.57,0.1,3.0,689,Yes,0
26867,27.0,female,Bachelor,139040.0,5,MORTGAGE,9600.0,MEDICAL,12.87,0.07,9.0,623,Yes,0
13054,23.0,female,Master,108816.0,2,RENT,12000.0,MEDICAL,8.9,0.11,3.0,652,Yes,0
7541,23.0,male,Associate,58085.0,0,MORTGAGE,18000.0,MEDICAL,10.95,0.31,3.0,609,No,1
42474,35.0,male,Bachelor,24611.0,11,RENT,8500.0,PERSONAL,14.94,0.35,10.0,709,No,1
19984,27.0,male,Associate,42998.0,4,RENT,10375.0,MEDICAL,14.27,0.24,5.0,649,Yes,0
4914,25.0,male,Bachelor,48904.0,3,RENT,5000.0,DEBTCONSOLIDATION,11.89,0.1,4.0,643,No,0
11547,25.0,male,High School,79070.0,3,RENT,10000.0,EDUCATION,13.79,0.13,3.0,568,No,0
506,23.0,female,Bachelor,90025.0,0,RENT,22000.0,DEBTCONSOLIDATION,10.59,0.24,3.0,640,Yes,0
10218,22.0,male,High School,80349.0,0,MORTGAGE,6000.0,EDUCATION,7.51,0.07,2.0,609,No,0
5678,25.0,female,High School,56322.0,2,OWN,3850.0,HOMEIMPROVEMENT,11.01,0.07,2.0,629,Yes,0
5719,22.0,female,Bachelor,55743.0,0,MORTGAGE,6000.0,EDUCATION,12.68,0.11,4.0,715,No,0
3076,26.0,male,Master,41542.0,6,RENT,3300.0,MEDICAL,15.65,0.08,4.0,686,No,0
40664,43.0,female,High School,52504.0,22,OWN,15000.0,EDUCATION,8.88,0.29,13.0,684,Yes,0
32708,26.0,male,Bachelor,113669.0,0,MORTGAGE,15072.0,DEBTCONSOLIDATION,6.58,0.13,3.0,691,No,0
6803,26.0,male,Master,76591.0,5,RENT,6000.0,HOMEIMPROVEMENT,13.23,0.08,2.0,711,Yes,0
1772,26.0,male,Bachelor,22770.0,1,RENT,2000.0,EDUCATION,13.3,0.09,2.0,484,No,1
29642,43.0,male,Master,65706.0,24,RENT,3000.0,DEBTCONSOLIDATION,8.94,0.05,14.0,746,No,0
17382,23.0,male,High School,60919.0,0,RENT,10000.0,PERSONAL,8.94,0.16,2.0,561,Yes,0
44153,25.0,female,High School,32351.0,0,RENT,4196.0,DEBTCONSOLIDATION,15.87,0.13,3.0,543,No,1
28666,27.0,male,High School,47104.0,5,RENT,5000.0,MEDICAL,9.88,0.11,10.0,605,Yes,0
7946,22.0,female,Master,67145.0,0,MORTGAGE,4800.0,MEDICAL,12.98,0.07,4.0,691,Yes,0
23692,33.0,female,Bachelor,150927.0,12,RENT,9100.0,PERSONAL,7.88,0.06,8.0,658,Yes,0
12065,24.0,male,Master,88506.0,3,RENT,11400.0,DEBTCONSOLIDATION,14.84,0.13,4.0,577,No,1
31354,40.0,male,High School,108894.0,15,MORTGAGE,2800.0,DEBTCONSOLIDATION,10.65,0.03,14.0,591,No,0
22623,27.0,male,Bachelor,68104.0,8,MORTGAGE,3100.0,PERSONAL,9.32,0.05,7.0,660,Yes,0
6362,24.0,male,High School,59822.0,0,MORTGAGE,7000.0,VENTURE,13.17,0.12,4.0,547,Yes,0
24158,34.0,male,Bachelor,85146.0,10,MORTGAGE,14000.0,PERSONAL,16.4,0.16,6.0,651,No,0
40021,37.0,female,Associate,935136.0,14,MORTGAGE,7729.0,PERSONAL,11.88,0.01,15.0,627,Yes,0
16496,22.0,male,Associate,109075.0,0,MORTGAGE,6400.0,MEDICAL,9.88,0.06,3.0,686,No,0
44294,28.0,female,Bachelor,101687.0,5,MORTGAGE,2704.0,EDUCATION,15.16,0.03,8.0,652,No,1
34198,29.0,male,High School,103091.0,5,MORTGAGE,20000.0,VENTURE,10.65,0.19,9.0,629,Yes,0
33668,25.0,female,Bachelor,70635.0,1,RENT,5000.0,DEBTCONSOLIDATION,6.53,0.07,4.0,528,Yes,0
20950,27.0,male,Bachelor,51320.0,7,RENT,8800.0,DEBTCONSOLIDATION,11.71,0.17,5.0,578,Yes,0
1492,25.0,male,High School,66909.0,0,RENT,1200.0,DEBTCONSOLIDATION,11.58,0.02,4.0,606,Yes,0
6574,23.0,female,Associate,58771.0,1,RENT,6000.0,EDUCATION,11.89,0.1,3.0,567,No,0
35925,23.0,male,Bachelor,107510.0,1,MORTGAGE,24000.0,PERSONAL,7.02,0.22,3.0,660,No,0
15704,25.0,female,Master,187978.0,3,MORTGAGE,25000.0,PERSONAL,13.48,0.13,2.0,572,Yes,0
3114,26.0,female,Associate,36439.0,1,MORTGAGE,12000.0,MEDICAL,9.32,0.33,4.0,661,No,1
4063,24.0,male,High School,87797.0,1,RENT,4000.0,DEBTCONSOLIDATION,7.88,0.05,3.0,517,No,0
15595,25.0,male,Associate,180922.0,1,OWN,14400.0,VENTURE,8.9,0.08,4.0,600,Yes,0
8490,21.0,male,High School,32433.0,2,RENT,7750.0,MEDICAL,16.7,0.24,2.0,663,No,1
41795,22.0,male,Bachelor,60989.0,1,MORTGAGE,10000.0,VENTURE,11.5,0.16,4.0,561,Yes,0
1414,26.0,male,Associate,32473.0,4,MORTGAGE,8500.0,PERSONAL,13.23,0.26,3.0,589,Yes,0
32345,53.0,male,Bachelor,166538.0,34,RENT,15000.0,PERSONAL,12.69,0.09,21.0,715,No,1
7951,24.0,male,Bachelor,63385.0,3,RENT,7000.0,MEDICAL,7.74,0.11,4.0,656,Yes,0
9039,23.0,male,Bachelor,68073.0,2,RENT,8000.0,EDUCATION,10.0,0.12,3.0,674,Yes,0
20495,27.0,male,Bachelor,53663.0,7,RENT,4800.0,VENTURE,7.51,0.09,10.0,660,No,0
14770,24.0,male,Bachelor,52424.0,0,RENT,15000.0,VENTURE,11.01,0.29,2.0,592,No,1
38623,29.0,female,Master,67086.0,7,RENT,14000.0,HOMEIMPROVEMENT,11.71,0.21,6.0,620,Yes,0
38562,26.0,female,Bachelor,91794.0,6,MORTGAGE,3000.0,VENTURE,11.39,0.03,5.0,625,Yes,0
16424,22.0,male,High School,47436.0,0,OWN,10000.0,EDUCATION,13.99,0.21,4.0,652,No,0
31730,46.0,male,Associate,73266.0,22,RENT,15000.0,MEDICAL,13.49,0.2,17.0,609,Yes,0
39785,24.0,female,High School,91309.0,3,MORTGAGE,7000.0,MEDICAL,7.55,0.08,3.0,561,Yes,0
29789,36.0,male,Master,46838.0,13,MORTGAGE,1500.0,VENTURE,11.01,0.03,15.0,625,No,0
41330,27.0,female,Associate,87300.0,2,MORTGAGE,16000.0,MEDICAL,13.72,0.18,7.0,584,Yes,0
28096,35.0,male,High School,193124.0,17,OWN,24000.0,VENTURE,11.83,0.12,9.0,623,Yes,0
3836,22.0,female,Bachelor,39854.0,4,MORTGAGE,6250.0,HOMEIMPROVEMENT,7.51,0.16,4.0,652,No,1
29604,47.0,male,Associate,36963.0,25,RENT,3000.0,HOMEIMPROVEMENT,12.99,0.08,11.0,633,No,1
43001,26.0,female,Bachelor,18914.0,3,RENT,3000.0,EDUCATION,11.12,0.16,6.0,620,No,1
26813,32.0,male,Doctorate,104801.0,7,MORTGAGE,20000.0,MEDICAL,14.74,0.19,9.0,688,No,1
35135,24.0,female,Bachelor,63350.0,0,RENT,8000.0,EDUCATION,8.34,0.13,4.0,644,No,0
36297,24.0,female,Associate,120903.0,0,MORTGAGE,14000.0,MEDICAL,6.88,0.12,3.0,641,Yes,0
20916,27.0,female,Bachelor,106563.0,4,RENT,9000.0,DEBTCONSOLIDATION,6.91,0.08,10.0,580,Yes,0
22248,34.0,female,Master,39724.0,13,RENT,6400.0,HOMEIMPROVEMENT,15.62,0.16,5.0,569,No,1
36953,23.0,male,High School,40741.0,0,RENT,7954.0,VENTURE,8.05,0.2,3.0,596,No,0
44581,41.0,male,Associate,65884.0,21,MORTGAGE,7679.0,MEDICAL,13.63,0.12,12.0,564,No,1
44920,32.0,male,Bachelor,44292.0,9,RENT,15396.0,VENTURE,11.42,0.35,11.0,691,No,1
44093,29.0,male,Associate,29897.0,8,RENT,7750.0,HOMEIMPROVEMENT,13.92,0.26,8.0,556,No,1
448,22.0,female,Associate,118299.0,0,RENT,24000.0,DEBTCONSOLIDATION,11.01,0.2,2.0,503,No,1
4292,23.0,female,High School,34450.0,0,RENT,4600.0,MEDICAL,6.03,0.13,3.0,613,Yes,0
29231,39.0,male,Associate,205054.0,14,MORTGAGE,32000.0,MEDICAL,7.49,0.16,13.0,647,Yes,0
21916,28.0,male,Associate,61050.0,6,MORTGAGE,2200.0,PERSONAL,11.49,0.04,8.0,697,Yes,0
4827,24.0,male,Associate,42815.0,0,RENT,5000.0,DEBTCONSOLIDATION,7.88,0.12,4.0,673,Yes,0
23057,27.0,female,Bachelor,73016.0,5,MORTGAGE,2000.0,EDUCATION,7.29,0.03,7.0,653,Yes,0
27125,33.0,male,High School,149704.0,9,OWN,23500.0,PERSONAL,14.96,0.16,6.0,630,Yes,0
34141,24.0,female,High School,61262.0,1,MORTGAGE,12500.0,DEBTCONSOLIDATION,9.32,0.2,3.0,600,Yes,0
15519,22.0,male,High School,131462.0,1,MORTGAGE,10000.0,MEDICAL,12.23,0.08,4.0,647,No,1
33493,27.0,male,High School,204978.0,4,RENT,12000.0,PERSONAL,7.18,0.06,5.0,559,Yes,0
9888,23.0,male,Associate,55008.0,0,RENT,9000.0,EDUCATION,10.65,0.16,2.0,632,Yes,0
38949,25.0,male,High School,101962.0,2,RENT,6090.0,VENTURE,9.31,0.06,3.0,684,No,0
10701,22.0,male,Associate,84676.0,0,MORTGAGE,8000.0,DEBTCONSOLIDATION,13.49,0.09,2.0,682,Yes,0
27801,34.0,female,High School,271141.0,15,MORTGAGE,3000.0,MEDICAL,13.35,0.01,10.0,703,Yes,0
22377,35.0,male,High School,48905.0,13,RENT,7000.0,VENTURE,16.07,0.14,8.0,551,No,0
38719,24.0,male,High School,52061.0,0,RENT,12000.0,PERSONAL,13.22,0.23,3.0,654,Yes,0
23288,29.0,male,Bachelor,34535.0,4,RENT,5000.0,MEDICAL,17.51,0.14,7.0,632,No,1
23414,35.0,male,High School,150959.0,14,RENT,8000.0,EDUCATION,11.01,0.05,7.0,634,Yes,0
18442,31.0,male,Doctorate,116217.0,5,RENT,20000.0,VENTURE,17.19,0.17,8.0,654,Yes,0
35176,34.0,female,Master,180775.0,10,MORTGAGE,20000.0,PERSONAL,11.82,0.11,8.0,567,Yes,0
20501,31.0,female,Associate,49801.0,9,MORTGAGE,6400.0,HOMEIMPROVEMENT,8.49,0.13,6.0,614,Yes,0
34505,24.0,female,Associate,135246.0,0,RENT,6186.0,DEBTCONSOLIDATION,8.38,0.05,4.0,565,Yes,0
21750,29.0,male,High School,59802.0,6,RENT,6000.0,PERSONAL,13.99,0.1,6.0,660,No,1
30537,37.0,female,Associate,936964.0,11,RENT,7500.0,HOMEIMPROVEMENT,12.18,0.01,15.0,652,Yes,0
14351,24.0,female,Bachelor,127031.0,0,MORTGAGE,6000.0,MEDICAL,9.99,0.05,2.0,645,Yes,0
11260,21.0,male,Bachelor,57770.0,0,RENT,10000.0,MEDICAL,15.33,0.17,4.0,715,No,1
12738,25.0,female,Master,84959.0,3,RENT,12000.0,EDUCATION,11.99,0.14,2.0,637,Yes,0
44201,22.0,female,Associate,32714.0,0,MORTGAGE,6056.0,MEDICAL,14.36,0.19,4.0,567,No,1
20431,33.0,male,Associate,104232.0,9,RENT,4700.0,DEBTCONSOLIDATION,9.63,0.05,7.0,672,No,0
4738,22.0,male,High School,36924.0,2,RENT,5000.0,EDUCATION,11.01,0.14,2.0,641,No,0
35522,31.0,male,High School,133054.0,9,RENT,10000.0,HOMEIMPROVEMENT,11.38,0.08,6.0,668,Yes,0
7050,23.0,male,Bachelor,30038.0,3,RENT,6250.0,EDUCATION,12.53,0.21,3.0,618,Yes,0
3495,26.0,male,Associate,36823.0,5,RENT,10625.0,VENTURE,11.71,0.29,3.0,691,No,1
2889,22.0,female,Bachelor,42873.0,0,MORTGAGE,6000.0,EDUCATION,7.49,0.14,4.0,677,Yes,0
43465,33.0,female,High School,53631.0,9,RENT,8452.0,MEDICAL,10.25,0.16,8.0,621,No,1
27448,29.0,male,Master,169107.0,7,MORTGAGE,24000.0,MEDICAL,7.88,0.14,5.0,604,Yes,0
42010,31.0,male,Associate,98382.0,7,MORTGAGE,10000.0,PERSONAL,7.21,0.1,10.0,630,No,0
31364,39.0,female,High School,108902.0,18,MORTGAGE,10500.0,VENTURE,7.66,0.1,12.0,609,Yes,0
205,26.0,female,High School,79875.0,6,RENT,25000.0,HOMEIMPROVEMENT,11.58,0.31,4.0,679,No,1
43567,28.0,male,High School,150668.0,4,MORTGAGE,5000.0,DEBTCONSOLIDATION,11.99,0.03,9.0,477,No,1
16523,25.0,male,Associate,44392.0,5,OWN,11200.0,MEDICAL,9.76,0.25,2.0,648,Yes,0
19627,35.0,female,Bachelor,43517.0,16,MORTGAGE,4000.0,EDUCATION,9.63,0.09,8.0,599,Yes,0
36508,38.0,male,Bachelor,41248.0,14,RENT,5000.0,VENTURE,10.09,0.12,10.0,689,Yes,0
11248,26.0,male,Master,64789.0,4,RENT,10000.0,DEBTCONSOLIDATION,8.59,0.15,4.0,665,Yes,0
36152,30.0,male,Bachelor,51859.0,6,RENT,5500.0,EDUCATION,10.75,0.11,8.0,495,Yes,0
39581,47.0,male,Associate,75583.0,24,RENT,14026.0,VENTURE,12.74,0.19,12.0,693,No,0
35065,24.0,female,Associate,66908.0,0,MORTGAGE,9600.0,VENTURE,9.16,0.14,6.0,618,Yes,0
1563,23.0,male,Associate,38350.0,0,RENT,1500.0,DEBTCONSOLIDATION,8.94,0.04,3.0,538,Yes,0
41193,31.0,male,Associate,82590.0,9,RENT,5000.0,EDUCATION,14.49,0.06,8.0,681,Yes,0
13253,23.0,male,High School,109037.0,0,MORTGAGE,13675.0,EDUCATION,7.49,0.13,4.0,654,Yes,0
42855,33.0,female,High School,66878.0,12,RENT,20000.0,EDUCATION,8.39,0.3,9.0,718,No,1
37668,32.0,male,Associate,22330.0,8,OWN,563.0,VENTURE,11.05,0.03,6.0,659,Yes,0
43707,27.0,male,Master,79825.0,1,RENT,10076.0,MEDICAL,15.3,0.13,5.0,685,No,1
9037,23.0,male,Bachelor,61052.0,0,RENT,8000.0,DEBTCONSOLIDATION,16.02,0.13,3.0,608,No,1
8021,21.0,male,Associate,43039.0,0,RENT,7200.0,DEBTCONSOLIDATION,12.69,0.17,3.0,647,No,0
17637,22.0,male,Master,60455.0,2,OWN,6000.0,VENTURE,8.94,0.1,4.0,577,Yes,0
40275,25.0,male,High School,74083.0,4,RENT,12000.0,PERSONAL,8.46,0.16,3.0,571,No,0
41723,24.0,female,Bachelor,73956.0,0,RENT,6884.0,EDUCATION,10.26,0.09,3.0,570,Yes,0
1969,22.0,male,Bachelor,26762.0,0,RENT,2100.0,MEDICAL,9.99,0.08,4.0,602,Yes,0
21675,29.0,female,Bachelor,60703.0,7,MORTGAGE,6300.0,PERSONAL,6.62,0.1,10.0,677,Yes,0
22534,29.0,female,Bachelor,78953.0,6,RENT,7200.0,MEDICAL,11.12,0.09,8.0,625,No,0
18594,28.0,female,Associate,107653.0,4,RENT,18000.0,PERSONAL,7.49,0.17,10.0,629,Yes,0
29570,42.0,male,Bachelor,32579.0,21,RENT,2500.0,PERSONAL,10.37,0.08,14.0,660,Yes,0
40014,42.0,male,Associate,84936.0,19,RENT,10000.0,EDUCATION,7.72,0.12,14.0,640,Yes,0
36343,22.0,female,High School,51597.0,0,RENT,10000.0,EDUCATION,11.79,0.19,4.0,564,Yes,0
33344,27.0,male,Bachelor,65990.0,3,RENT,12000.0,DEBTCONSOLIDATION,9.07,0.18,7.0,678,Yes,0
7706,22.0,male,Master,36699.0,0,RENT,7000.0,DEBTCONSOLIDATION,16.49,0.19,3.0,638,No,1
35576,27.0,female,Bachelor,57304.0,7,RENT,8000.0,EDUCATION,9.92,0.14,5.0,698,Yes,0
725,24.0,female,Associate,91001.0,0,RENT,20000.0,HOMEIMPROVEMENT,8.88,0.22,3.0,687,No,0
44833,27.0,male,Associate,40979.0,3,RENT,15000.0,VENTURE,6.27,0.37,8.0,683,No,1
25510,28.0,female,Associate,103242.0,6,MORTGAGE,7000.0,DEBTCONSOLIDATION,8.59,0.07,5.0,714,Yes,0
42553,49.0,female,High School,61092.0,26,RENT,18000.0,PERSONAL,14.5,0.29,22.0,619,No,1
